STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
859212,99999, 20100413,   53.1,22,   51.0,22, 9999.9, 0, 9999.9, 0,   5.9,22,   2.8,22,   9.9, 999.9,   60.8*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20100414,   53.5,20,   50.5,20, 9999.9, 0, 9999.9, 0,   5.4,20,   3.0,20,   8.0, 999.9,   68.0*,  46.4*, 0.00I,999.9, 100000,
859212,99999, 20100415,   52.5,12,   50.2,12, 9999.9, 0, 9999.9, 0,   5.6,12,   2.6,12,   8.9, 999.9,   55.4*,  50.0*, 0.00I,999.9, 100000,
859212,99999, 20100416,   64.7, 6,   53.9, 6, 9999.9, 0, 9999.9, 0,   6.8, 6,   8.1, 6,   9.9, 999.9,   66.2*,  62.6*, 0.00I,999.9, 000000,
859212,99999, 20100417,   57.4,18,   50.6,18, 9999.9, 0, 9999.9, 0,   6.3,18,   4.0,17,   9.9, 999.9,   68.0*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20100418,   58.7,24,   51.3,24, 9999.9, 0, 9999.9, 0,   6.8,24,   3.2,24,   9.9, 999.9,   69.8*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20100419,   61.8,23,   49.8,23, 9999.9, 0, 9999.9, 0,   5.9,23,   4.8,23,  14.0, 999.9,   71.6*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20100420,   56.2,20,   48.6,20, 9999.9, 0, 9999.9, 0,   6.2,20,   2.3,20,   8.0, 999.9,   62.6*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20100421,   56.1,22,   47.5,22, 9999.9, 0, 9999.9, 0,   6.2,22,   4.5,22,  14.0, 999.9,   68.0*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100422,   54.6,24,   49.1,24, 9999.9, 0, 9999.9, 0,   6.2,24,   2.4,24,   8.9, 999.9,   66.2*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20100423,   54.5,22,   45.4,22, 9999.9, 0, 9999.9, 0,   6.2,22,   4.2,22,  19.0, 999.9,   71.6*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100424,   53.0,22,   45.7,22, 9999.9, 0, 9999.9, 0,   6.2,22,   5.1,22,   9.9, 999.9,   60.8*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20100425,   52.5,23,   45.5,23, 9999.9, 0, 9999.9, 0,   5.9,23,   3.5,22,   7.0, 999.9,   62.6*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20100426,   48.6,15,   44.4,15, 9999.9, 0, 9999.9, 0,   6.0,15,   1.9,15,   6.0, 999.9,   59.0*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20100427,   52.0,12,   45.7,12, 9999.9, 0, 9999.9, 0,   5.8,12,   2.8,12,   7.0, 999.9,   62.6*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100428,   60.0,16,   51.1,16, 9999.9, 0, 9999.9, 0,   6.2,16,   3.5,16,   9.9, 999.9,   75.2*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100429,   57.0,18,   49.0,18, 9999.9, 0, 9999.9, 0,   6.2,18,   3.9,18,   8.9, 999.9,   64.4*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20100430,   53.1,22,   50.0,22, 9999.9, 0, 9999.9, 0,   4.9,22,   3.4,22,   8.9, 999.9,   60.8*,  46.4*, 0.00I,999.9, 100000,
859212,99999, 20100501,   54.1,19,   50.7,19, 9999.9, 0, 9999.9, 0,   4.5,19,   3.8,19,   8.0, 999.9,   64.4*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20100502,   57.9,22,   53.6,22, 9999.9, 0, 9999.9, 0,   6.2,22,   3.5,22,   9.9, 999.9,   68.0*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20100503,   57.5,23,   53.7,23, 9999.9, 0, 9999.9, 0,   6.2,23,   2.9,23,   7.0, 999.9,   68.0*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20100504,   52.1,21,   51.7,20, 9999.9, 0, 9999.9, 0,   0.8,21,   3.4,21,   8.9, 999.9,   57.2*,  44.6*,99.99 ,999.9, 110000,
859212,99999, 20100505,   56.5,20,   54.4,20, 9999.9, 0, 9999.9, 0,   4.3,20,   5.1,20,  11.1, 999.9,   60.8*,  55.4*,99.99 ,999.9, 110000,
859212,99999, 20100506,   59.7,21,   55.0,21, 9999.9, 0, 9999.9, 0,   5.4,21,   4.5,21,  11.1, 999.9,   69.8*,  50.0*,99.99 ,999.9, 110000,
859212,99999, 20100507,   56.1,22,   50.9,22, 9999.9, 0, 9999.9, 0,   6.2,22,   3.8,22,   8.0, 999.9,   64.4*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100508,   54.5,23,   51.1,23, 9999.9, 0, 9999.9, 0,   6.2,23,   1.3,23,   6.0, 999.9,   68.0*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20100509,   54.9,19,   49.9,19, 9999.9, 0, 9999.9, 0,   5.2,19,   3.3,16,   8.0, 999.9,   64.4*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20100510,   51.6,23,   51.0,23, 9999.9, 0, 9999.9, 0,   1.9,23,   2.5,23,   8.9, 999.9,   57.2*,  48.2*, 0.00I,999.9, 100000,
859212,99999, 20100511,   50.6,21,   49.7,21, 9999.9, 0, 9999.9, 0,   1.5,21,   2.5,21,   9.9, 999.9,   53.6*,  46.4*, 0.00I,999.9, 100000,
859212,99999, 20100512,   49.8,23,   48.8,23, 9999.9, 0, 9999.9, 0,   1.2,23,   2.0,23,   8.0, 999.9,   55.4*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20100513,   54.7,19,   51.1,19, 9999.9, 0, 9999.9, 0,   5.0,19,   4.7,19,   8.0, 999.9,   59.0*,  50.0*,99.99 ,999.9, 010000,
859212,99999, 20100514,   53.9,19,   53.0,19, 9999.9, 0, 9999.9, 0,   3.9,19,   2.6,19,   8.0, 999.9,   57.2*,  51.8*,99.99 ,999.9, 110000,
859212,99999, 20100515,   54.9,22,   52.6,22, 9999.9, 0, 9999.9, 0,   4.6,22,   4.9,22,  13.0, 999.9,   62.6*,  51.8*,99.99 ,999.9, 110000,
859212,99999, 20100516,   54.0,24,   52.5,24, 9999.9, 0, 9999.9, 0,   5.9,24,   1.6,24,   8.0, 999.9,   62.6*,  48.2*, 0.00I,999.9, 100000,
859212,99999, 20100517,   53.3,24,   50.5,24, 9999.9, 0, 9999.9, 0,   5.1,24,   4.5,24,   8.9, 999.9,   60.8*,  48.2*, 0.00I,999.9, 100000,
859212,99999, 20100518,   53.0,23,   48.5,23, 9999.9, 0, 9999.9, 0,   5.8,23,   4.1,23,  11.1, 999.9,   62.6*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20100519,   53.6,20,   48.5,20, 9999.9, 0, 9999.9, 0,   5.9,20,   4.2,20,   8.0, 999.9,   66.2*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20100520,   51.1,22,   48.6,22, 9999.9, 0, 9999.9, 0,   5.5,22,   2.0,22,   8.0, 999.9,   59.0*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20100521,   49.8,20,   48.6,20, 9999.9, 0, 9999.9, 0,   4.2,20,   2.6,20,   5.1, 999.9,   57.2*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20100522,   52.7,22,   50.0,22, 9999.9, 0, 9999.9, 0,   4.9,22,   2.6,22,  15.0, 999.9,   59.0*,  48.2*,99.99 ,999.9, 010000,
859212,99999, 20100523,   50.0,22,   44.7,22, 9999.9, 0, 9999.9, 0,   6.0,22,   7.3,22,  13.0, 999.9,   59.0*,  39.2*, 0.00I,999.9, 100000,
859212,99999, 20100524,   50.0,24,   42.9,24, 9999.9, 0, 9999.9, 0,   6.1,24,   3.1,24,   7.0, 999.9,   62.6*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20100525,   50.3,21,   44.2,21, 9999.9, 0, 9999.9, 0,   6.2,21,   3.1,21,   7.0, 999.9,   59.0*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100526,   52.7,23,   48.6,23, 9999.9, 0, 9999.9, 0,   5.1,23,   1.4,23,   6.0, 999.9,   60.8*,  48.2*, 0.00I,999.9, 100000,
859212,99999, 20100527,   51.6,19,   47.3,19, 9999.9, 0, 9999.9, 0,   5.5,19,   3.2,19,   8.0, 999.9,   60.8*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20100528,   51.5,24,   49.3,24, 9999.9, 0, 9999.9, 0,   3.8,24,   4.8,24,  13.0, 999.9,   55.4*,  46.4*,99.99 ,999.9, 110000,
859212,99999, 20100529,   53.7,21,   52.1,21, 9999.9, 0, 9999.9, 0,   4.5,21,   2.8,21,   8.9, 999.9,   57.2*,  51.8*,99.99 ,999.9, 110000,
859212,99999, 20100530,   53.8,23,   50.3,23, 9999.9, 0, 9999.9, 0,   5.8,23,   3.7,23,   9.9, 999.9,   66.2*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20100531,   52.2,23,   49.1,23, 9999.9, 0, 9999.9, 0,   5.9,23,   3.1,23,   6.0, 999.9,   60.8*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20100601,   50.5,23,   49.5,23, 9999.9, 0, 9999.9, 0,   2.3,23,   1.8,23,   5.1, 999.9,   53.6*,  48.2*, 0.00I,999.9, 100000,
859212,99999, 20100602,   52.7,21,   49.6,21, 9999.9, 0, 9999.9, 0,   4.0,21,   1.7,21,   5.1, 999.9,   55.4*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20100603,   54.0,22,   49.6,22, 9999.9, 0, 9999.9, 0,   4.5,22,   4.4,22,   8.9, 999.9,   62.6*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20100604,   53.1,23,   47.9,23, 9999.9, 0, 9999.9, 0,   6.2,23,   3.7,23,   8.0, 999.9,   68.0*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100605,   56.1,22,   48.6,22, 9999.9, 0, 9999.9, 0,   6.2,22,   4.6,22,   8.9, 999.9,   68.0*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20100606,   50.8,20,   48.4,20, 9999.9, 0, 9999.9, 0,   5.4,20,   3.0,20,   8.0, 999.9,   57.2*,  42.8*, 0.00I,999.9, 100000,
859212,99999, 20100607,   47.8,21,   46.7,21, 9999.9, 0, 9999.9, 0,   3.7,21,   1.6,21,   7.0, 999.9,   53.6*,  41.0*, 0.00I,999.9, 100000,
859212,99999, 20100608,   46.0,23,   45.4,23, 9999.9, 0, 9999.9, 0,   1.2,23,   2.8,23,   8.0, 999.9,   53.6*,  41.0*,99.99 ,999.9, 110000,
859212,99999, 20100609,   54.2,23,   49.0,23, 9999.9, 0, 9999.9, 0,   6.9,22,   6.9,23,  12.0, 999.9,   60.8*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20100610,   49.9,21,   46.1,21, 9999.9, 0, 9999.9, 0,   6.8,21,   5.7,21,  12.0, 999.9,   57.2*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20100611,   51.5,23,   48.2,23, 9999.9, 0, 9999.9, 0,   5.1,23,   2.3,23,   8.0, 999.9,   57.2*,  46.4*,99.99 ,999.9, 110000,
859212,99999, 20100612,   53.7,22,   50.7,22, 9999.9, 0, 9999.9, 0,   3.9,22,   1.6,22,   7.0, 999.9,   62.6*,  48.2*,99.99 ,999.9, 110000,
859212,99999, 20100613,   51.6,22,   49.2,22, 9999.9, 0, 9999.9, 0,   3.0,22,   8.2,22,  20.0,  30.9,   55.4*,  48.2*,99.99 ,999.9, 110000,
859212,99999, 20100614,   52.8,21,   48.6,21, 9999.9, 0, 9999.9, 0,   5.6,21,  11.9,21,  19.0,  27.0,   59.0*,  48.2*,99.99 ,999.9, 010000,
859212,99999, 20100615,   51.3,24,   46.6,24, 9999.9, 0, 9999.9, 0,   6.9,24,   2.9,24,   7.0, 999.9,   59.0*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20100616,   54.6,11,   49.0,11, 9999.9, 0, 9999.9, 0,   6.9,11,   5.8,11,  12.0, 999.9,   59.0*,  50.0*,99.99 ,999.9, 010000,
859212,99999, 20100617,   53.0,22,   48.6,22, 9999.9, 0, 9999.9, 0,   6.5,22,   4.7,22,  15.0,  26.0,   59.0*,  50.0*,99.99 ,999.9, 010000,
859212,99999, 20100618,   53.4,24,   52.6,24, 9999.9, 0, 9999.9, 0,   2.8,24,   8.4,24,  15.0, 999.9,   55.4*,  50.0*,99.99 ,999.9, 010000,
859212,99999, 20100619,   50.5,20,   46.8,20, 9999.9, 0, 9999.9, 0,   6.7,20,   4.6,20,  12.0, 999.9,   57.2*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100620,   50.3,19,   46.5,19, 9999.9, 0, 9999.9, 0,   5.9,19,   4.2,19,   9.9, 999.9,   60.8*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20100621,   50.1,21,   45.6,21, 9999.9, 0, 9999.9, 0,   6.3,21,   2.5,21,   8.0, 999.9,   55.4*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20100622,   52.7,21,   46.9,21, 9999.9, 0, 9999.9, 0,   6.6,21,   4.1,21,   8.9, 999.9,   68.0*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20100623,   49.1,23,   48.7,23, 9999.9, 0, 9999.9, 0,   2.3,23,   5.2,23,  15.0, 999.9,   53.6*,  44.6*,99.99 ,999.9, 110000,
859212,99999, 20100624,   53.1,23,   49.0,23, 9999.9, 0, 9999.9, 0,   4.8,23,   5.4,23,  15.0,  26.0,   62.6*,  44.6*,99.99 ,999.9, 110000,
859212,99999, 20100625,   50.3,23,   45.8,23, 9999.9, 0, 9999.9, 0,   6.2,23,   2.7,23,   9.9, 999.9,   59.0*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100626,   48.9,24,   43.8,24, 9999.9, 0, 9999.9, 0,   6.6,24,   2.7,24,  11.1, 999.9,   57.2*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100627,   51.0,23,   43.0,23, 9999.9, 0, 9999.9, 0,   6.2,23,   6.3,23,  15.0, 999.9,   64.4*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20100628,   49.9,23,   40.0,23, 9999.9, 0, 9999.9, 0,   6.2,23,   5.5,23,  14.0, 999.9,   60.8*,  39.2*, 0.00I,999.9, 000000,
859212,99999, 20100629,   48.9,24,   44.9,24, 9999.9, 0, 9999.9, 0,   6.0,24,   4.1,24,   9.9, 999.9,   59.0*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20100630,   50.4,20,   46.3,20, 9999.9, 0, 9999.9, 0,   6.0,20,   5.6,20, 999.9, 999.9,   60.8*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100701,   46.8,20,   46.2,20, 9999.9, 0, 9999.9, 0,   2.1,20,   1.6,20,   6.0, 999.9,   50.0*,  42.8*, 0.00I,999.9, 100000,
859212,99999, 20100702,   48.5,22,   46.3,22, 9999.9, 0, 9999.9, 0,   4.5,22,   2.5,22,   8.9, 999.9,   53.6*,  42.8*, 0.00I,999.9, 100000,
859212,99999, 20100703,   46.0,20,   44.8,20, 9999.9, 0, 9999.9, 0,   2.0,20,   3.3,20,   8.9, 999.9,   57.2*,  39.2*, 0.00I,999.9, 100000,
859212,99999, 20100704,   54.0,18,   47.5,18, 9999.9, 0, 9999.9, 0,   6.4,18,  10.4,18,  16.9,  27.0,   59.0*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20100705,   53.1,21,   48.6,21, 9999.9, 0, 9999.9, 0,   6.8,21,   2.3,21,   5.1, 999.9,   57.2*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20100706,   52.3,19,   49.4,19, 9999.9, 0, 9999.9, 0,   6.1,19,  11.2,19,  22.0,  42.0,   55.4*,  50.0*,99.99 ,999.9, 010000,
859212,99999, 20100707,   49.3,22,   43.0,22, 9999.9, 0, 9999.9, 0,   6.0,22,   6.0,22,   9.9, 999.9,   64.4*,  41.0*,99.99 ,999.9, 010000,
859212,99999, 20100708,   51.2,18,   45.8,18, 9999.9, 0, 9999.9, 0,   6.2,18,   5.9,18,  15.9, 999.9,   64.4*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20100709,   55.9,22,   47.5,22, 9999.9, 0, 9999.9, 0,   6.2,22,   4.8,22,   9.9, 999.9,   69.8*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20100710,   55.9,19,   49.7,19, 9999.9, 0, 9999.9, 0,   5.7,19,   2.0,19,   6.0, 999.9,   64.4*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20100711,   50.2,22,   46.5,22, 9999.9, 0, 9999.9, 0,   5.0,22,   5.2,21,  11.1, 999.9,   53.6*,  48.2*,99.99 ,999.9, 010000,
859212,99999, 20100712,   48.9,23,   36.8,23, 9999.9, 0, 9999.9, 0,   6.2,23,   8.4,22,  15.9, 999.9,   59.0*,  39.2*, 0.00I,999.9, 000000,
859212,99999, 20100713,   42.0,16,   35.6,16, 9999.9, 0, 9999.9, 0,   6.2,16,   2.0,16,   6.0, 999.9,   51.8*,  33.8*, 0.00I,999.9, 000000,
859212,99999, 20100714,   43.2,19,   38.7,19, 9999.9, 0, 9999.9, 0,   6.0,19,   2.0,19,   7.0, 999.9,   55.4*,  35.6*, 0.00I,999.9, 100000,
859212,99999, 20100715,   43.4,20,   38.9,20, 9999.9, 0, 9999.9, 0,   6.5,20,   4.8,19,   8.9, 999.9,   55.4*,  35.6*, 0.00I,999.9, 000000,
859212,99999, 20100716,   43.8,16,   39.9,16, 9999.9, 0, 9999.9, 0,   6.3,16,   4.1,16,   8.9, 999.9,   53.6*,  35.6*, 0.00I,999.9, 000000,
859212,99999, 20100717,   46.7,23,   40.5,23, 9999.9, 0, 9999.9, 0,   6.5,23,   3.5,23,   9.9, 999.9,   57.2*,  37.4*, 0.00I,999.9, 000000,
859212,99999, 20100718,   46.4,22,   41.4,22, 9999.9, 0, 9999.9, 0,   5.7,22,   3.5,21,   8.0, 999.9,   55.4*,  39.2*, 0.00I,999.9, 000000,
859212,99999, 20100719,   46.9,23,   41.2,23, 9999.9, 0, 9999.9, 0,   6.1,23,   4.4,23,   8.9, 999.9,   60.8*,  39.2*, 0.00I,999.9, 000000,
859212,99999, 20100720,   43.5,22,   40.9,22, 9999.9, 0, 9999.9, 0,   5.5,22,   3.5,22,   8.0, 999.9,   53.6*,  37.4*,99.99 ,999.9, 010000,
859212,99999, 20100721,   46.3,22,   43.9,22, 9999.9, 0, 9999.9, 0,   5.5,22,   3.9,22,   8.0, 999.9,   50.0*,  42.8*,99.99 ,999.9, 010000,
859212,99999, 20100722,   47.1,23,   40.6,23, 9999.9, 0, 9999.9, 0,   6.4,23,   4.5,23,   8.0, 999.9,   57.2*,  39.2*, 0.00I,999.9, 000000,
859212,99999, 20100723,   46.7,23,   45.1,23, 9999.9, 0, 9999.9, 0,   6.0,23,   4.2,23,  11.1, 999.9,   51.8*,  42.8*,99.99 ,999.9, 010000,
859212,99999, 20100724,   49.2,22,   45.7,22, 9999.9, 0, 9999.9, 0,   5.4,22,   4.3,22,   8.0, 999.9,   55.4*,  46.4*,99.99 ,999.9, 010000,
859212,99999, 20100725,   47.7,23,   40.9,23, 9999.9, 0, 9999.9, 0,   6.2,23,   5.0,23,  11.1, 999.9,   62.6*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20100726,   55.8,20,   40.3,20, 9999.9, 0, 9999.9, 0,   6.2,20,   5.2,20,  12.0, 999.9,   69.8*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20100727,   51.4,21,   44.2,21, 9999.9, 0, 9999.9, 0,   5.6,21,   2.3,21,   7.0, 999.9,   60.8*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20100728,   50.2,24,   44.8,24, 9999.9, 0, 9999.9, 0,   5.9,24,   4.4,24,   8.9, 999.9,   59.0*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100729,   46.1,19,   43.0,19, 9999.9, 0, 9999.9, 0,   4.5,19,   2.2,19,   4.1, 999.9,   53.6*,  37.4*, 0.00I,999.9, 100000,
859212,99999, 20100730,   45.8,22,   43.9,22, 9999.9, 0, 9999.9, 0,   5.7,22,   2.9,22,   7.0, 999.9,   51.8*,  39.2*, 0.00I,999.9, 000000,
859212,99999, 20100731,   47.1,22,   42.5,22, 9999.9, 0, 9999.9, 0,   5.9,22,   5.8,22,   8.0, 999.9,   57.2*,  37.4*, 0.00I,999.9, 100000,
859212,99999, 20100801,   49.5,23,   42.2,23, 9999.9, 0, 9999.9, 0,   6.2,23,   3.9,23,   9.9, 999.9,   60.8*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100802,   51.8,24,   41.8,24, 9999.9, 0, 9999.9, 0,   6.1,24,   6.0,24,  15.9, 999.9,   66.2*,  39.2*, 0.00I,999.9, 000000,
859212,99999, 20100803,   47.7,21,   40.5,21, 9999.9, 0, 9999.9, 0,   6.1,21,   4.6,21,   9.9, 999.9,   55.4*,  35.6*, 0.00I,999.9, 000000,
859212,99999, 20100804,   47.9,22,   42.4,22, 9999.9, 0, 9999.9, 0,   6.9,22,   3.9,22,   7.0, 999.9,   55.4*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20100805,   44.9,22,   41.1,22, 9999.9, 0, 9999.9, 0,   6.0,22,   3.0,22,   8.9, 999.9,   55.4*,  37.4*, 0.00I,999.9, 000000,
859212,99999, 20100806,   48.2,23,   44.7,23, 9999.9, 0, 9999.9, 0,   5.6,23,   4.5,23,   8.0, 999.9,   60.8*,  39.2*, 0.00I,999.9, 100000,
859212,99999, 20100807,   51.0,23,   46.6,23, 9999.9, 0, 9999.9, 0,   5.5,23,   3.3,22,  14.0, 999.9,   60.8*,  42.8*, 0.00I,999.9, 100000,
859212,99999, 20100808,   53.3,22,   44.8,22, 9999.9, 0, 9999.9, 0,   6.4,22,   5.5,22,  11.1, 999.9,   66.2*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100809,   49.8,20,   45.2,20, 9999.9, 0, 9999.9, 0,   5.9,20,   4.0,20,   8.0, 999.9,   59.0*,  39.2*, 0.00I,999.9, 000000,
859212,99999, 20100810,   47.9,23,   46.0,23, 9999.9, 0, 9999.9, 0,   3.5,23,   3.3,23,   8.9, 999.9,   51.8*,  42.8*, 0.00I,999.9, 100000,
859212,99999, 20100811,   50.6,23,   48.5,23, 9999.9, 0, 9999.9, 0,   5.5,23,   1.8,23,   6.0, 999.9,   53.6*,  48.2*,99.99 ,999.9, 010000,
859212,99999, 20100812,   51.8,20,   48.3,20, 9999.9, 0, 9999.9, 0,   6.1,20,   4.2,20,   9.9, 999.9,   62.6*,  44.6*,99.99 ,999.9, 010000,
859212,99999, 20100813,   50.5,19,   46.9,19, 9999.9, 0, 9999.9, 0,   5.8,19,   2.7,19,   6.0, 999.9,   60.8*,  39.2*, 0.00I,999.9, 100000,
859212,99999, 20100814,   48.1,18,   47.0,18, 9999.9, 0, 9999.9, 0,   4.2,18,   4.3,18,  11.1, 999.9,   53.6*,  39.2*, 0.00I,999.9, 000000,
859212,99999, 20100815,   51.0,20,   47.8,20, 9999.9, 0, 9999.9, 0,   6.8,20,   4.4,20,  12.0, 999.9,   53.6*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20100816,   51.4,21,   46.1,21, 9999.9, 0, 9999.9, 0,   6.7,21,   4.9,20,  13.0, 999.9,   60.8*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20100817,   53.6,22,   47.9,22, 9999.9, 0, 9999.9, 0,   6.5,22,   4.4,22,   8.9, 999.9,   60.8*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20100818,   55.6,23,   49.9,23, 9999.9, 0, 9999.9, 0,   6.6,23,   4.4,23,   9.9, 999.9,   68.0*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20100819,   61.1,21,   50.5,21, 9999.9, 0, 9999.9, 0,   6.2,21,   4.8,21,  15.0, 999.9,   78.8*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20100820,   56.1,23,   50.4,23, 9999.9, 0, 9999.9, 0,   4.4,23,   3.4,23,   9.9, 999.9,   68.0*,  46.4*, 0.00I,999.9, 100000,
859212,99999, 20100821,   50.5,19,   50.1,19, 9999.9, 0, 9999.9, 0,   1.0,19,   0.0,19, 999.9, 999.9,   51.8*,  50.0*, 0.00I,999.9, 100000,
859212,99999, 20100822,   50.4,18,   49.4,18, 9999.9, 0, 9999.9, 0,   1.7,18,   1.1,18,   4.1, 999.9,   51.8*,  48.2*,99.99 ,999.9, 010000,
859212,99999, 20100823,   54.1,18,   50.9,18, 9999.9, 0, 9999.9, 0,   6.0,18,   2.6,18,   6.0, 999.9,   59.0*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20100824,   53.8,15,   49.5,15, 9999.9, 0, 9999.9, 0,   5.3,15,   3.1,15,   9.9, 999.9,   64.4*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20100825,   50.2,20,   46.9,20, 9999.9, 0, 9999.9, 0,   5.8,20,   3.5,20,   9.9, 999.9,   60.8*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20100826,   50.3,22,   46.4,22, 9999.9, 0, 9999.9, 0,   6.0,22,   3.8,22,   8.9, 999.9,   59.0*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100827,   51.2,24,   46.9,24, 9999.9, 0, 9999.9, 0,   6.7,24,   5.1,24,   8.9, 999.9,   60.8*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100828,   54.1,23,   49.6,23, 9999.9, 0, 9999.9, 0,   6.2,23,   2.6,23,   7.0, 999.9,   64.4*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20100829,   53.4,23,   48.2,23, 9999.9, 0, 9999.9, 0,   6.2,23,   4.0,22,   9.9, 999.9,   62.6*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20100830,   52.3,22,   45.7,22, 9999.9, 0, 9999.9, 0,   6.2,22,   3.6,22,   8.9, 999.9,   59.0*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20100831,   52.2,21,   46.6,21, 9999.9, 0, 9999.9, 0,   7.0,21,   5.2,21,  11.1, 999.9,   55.4*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20100901,   50.1,22,   43.0,22, 9999.9, 0, 9999.9, 0,   7.0,22,   3.8,22,   9.9, 999.9,   57.2*,  44.6*,99.99 ,999.9, 010000,
859212,99999, 20100902,   51.2,15,   45.8,14, 9999.9, 0, 9999.9, 0,   7.0,15,   4.3,15,   7.0, 999.9,   59.0*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20100903,   51.9,22,   47.2,22, 9999.9, 0, 9999.9, 0,   6.6,22,   5.3,22,  15.0, 999.9,   64.4*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100904,   50.7,16,   49.0,16, 9999.9, 0, 9999.9, 0,   6.2,16,   4.1,16,  16.9, 999.9,   60.8*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100905,   55.1,18,   48.2,18, 9999.9, 0, 9999.9, 0,   6.0,18,   4.9,18,  11.1, 999.9,   62.6*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20100906,   51.5,23,   48.4,23, 9999.9, 0, 9999.9, 0,   4.3,23,   3.2,23,   9.9, 999.9,   60.8*,  46.4*, 0.00I,999.9, 100000,
